county,week,flood_type,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil West,2014-10-06,unusual,123,0.0,87,4.611280726409214,2014,10
Aweil West,2014-10-13,recurring,156,0.0,74,3.9233341522341494,2014,10
Aweil West,2014-10-13,unusual,339,0.0,264,13.997667754142734,2014,10
Aweil West,2014-10-20,recurring,53,0.0,37,1.9616402306026763,2014,10
Aweil West,2014-10-20,unusual,43,0.0,36,1.9087965008958392,2014,10
Aweil West,2014-11-03,recurring,9,0.0,6,0.31805973741333665,2014,11
Aweil West,2014-11-03,unusual,32,0.0,28,1.4846427115916159,2014,11
Aweil West,2014-11-10,recurring,2,0.0,2,0.1060234521389277,2014,11
Aweil West,2014-11-10,unusual,8,0.0,8,0.42410017653730775,2014,11
Aweil West,2014-11-17,recurring,7,0.0,6,0.31805973741333665,2014,11
Aweil West,2014-11-17,unusual,4,0.0,4,0.21205237264011267,2014,11
Aweil West,2015-09-21,recurring,1,0.0,1,0.053042909444618494,2015,9
Aweil West,2015-09-21,unusual,1,0.0,1,0.05304320564532108,2015,9
Aweil West,2015-09-28,unusual,3,0.0,3,0.15910432427217786,2015,9
Aweil West,2015-11-02,unusual,56,0.0,48,2.5457565898548484,2015,11
Aweil West,2015-11-09,unusual,144,0.0,74,3.9245462866913075,2015,11
Aweil West,2015-11-16,unusual,1,0.0,1,0.053032799064931996,2015,11
Aweil West,2015-11-23,recurring,4,0.0,2,0.1060234521389277,2015,11
Aweil West,2015-11-23,unusual,2,0.0,2,0.1060466498746031,2015,11
Aweil West,2016-05-09,unusual,1,0.0,1,0.05300259292941955,2016,5
Aweil West,2016-07-25,unusual,2,0.0,2,0.10604940466849833,2016,7
Aweil West,2016-08-15,recurring,8,0.0,7,0.3710954405757308,2016,8
Aweil West,2016-08-15,unusual,30,0.0,26,1.3783146672168056,2016,8
Aweil West,2016-08-22,recurring,19,0.0,11,0.5831486913871192,2016,8
Aweil West,2016-08-22,unusual,263,0.0,190,10.072172562555807,2016,8
Aweil West,2016-08-29,recurring,3,0.0,2,0.10601859665279349,2016,8
Aweil West,2016-08-29,unusual,1,0.0,1,0.053009298326396746,2016,8
Aweil West,2016-09-05,recurring,5,0.0,3,0.1590611964910294,2016,9
Aweil West,2016-09-05,unusual,2,0.0,2,0.10601372784925674,2016,9
Aweil West,2016-09-12,unusual,2,0.0,2,0.10599967993364162,2016,9
Aweil West,2016-09-19,recurring,43,0.0,23,1.2194874528100006,2016,9
Aweil West,2016-09-19,unusual,4,0.0,3,0.15907203200008932,2016,9
Aweil West,2016-09-26,recurring,5,0.0,5,0.26510520857177533,2016,9
Aweil West,2016-09-26,unusual,3,0.0,3,0.15906240205682137,2016,9
Aweil West,2016-10-10,recurring,4,0.0,4,0.21208501052964315,2016,10
Aweil West,2016-10-10,unusual,26,0.0,23,1.2196630548611636,2016,10
Aweil West,2016-10-17,recurring,21,0.0,11,0.5832318205388306,2016,10
Aweil West,2016-10-17,unusual,15,0.0,9,0.47719142403865855,2016,10
Aweil West,2016-10-24,recurring,12,0.0,12,0.6362538261585645,2016,10
Aweil West,2016-10-24,unusual,7,0.0,7,0.3711495212763547,2016,10
Aweil West,2016-10-31,recurring,4,0.0,4,0.21208470913699695,2016,10
Aweil West,2016-10-31,unusual,6,0.0,5,0.2651052085039799,2016,10
Aweil West,2016-11-07,unusual,3,0.0,2,0.10604130004947679,2016,11
Aweil West,2016-11-14,unusual,1,0.0,1,0.05302080075495921,2016,11
Aweil West,2017-05-22,unusual,3,0.0,3,0.15905184017860047,2017,5
Aweil West,2017-05-29,unusual,3,0.0,3,0.15900410994704572,2017,5
Aweil West,2017-06-05,unusual,3,0.0,3,0.15900441582390018,2017,6
Aweil West,2017-10-23,unusual,9,0.0,9,0.47714221725769057,2017,10
Aweil West,2018-08-06,unusual,14,0.0,14,0.7422722127617559,2018,8
Aweil West,2018-08-13,unusual,21,0.0,21,1.1133740963196141,2018,8
Aweil West,2018-08-27,unusual,2,0.0,2,0.10604545090008564,2018,8
Aweil West,2018-09-10,recurring,5,0.0,4,0.21197823495749946,2018,9
Aweil West,2018-09-10,unusual,4,0.0,4,0.21207081499268948,2018,9
Aweil West,2018-09-17,recurring,13,0.0,11,0.5829494450727711,2018,9
Aweil West,2018-09-17,unusual,20,0.0,16,0.8480300634415476,2018,9
Aweil West,2018-09-24,recurring,30,0.0,29,1.5375631155697511,2018,9
Aweil West,2018-09-24,unusual,73,0.0,70,3.7112470599800007,2018,9
Aweil West,2018-10-01,recurring,1,0.0,1,0.05302561348448905,2018,10
Aweil West,2018-10-01,unusual,3,0.0,3,0.15908254074158734,2018,10
Aweil West,2018-10-08,recurring,1,0.0,1,0.05301566749808031,2018,10
Aweil West,2018-10-08,unusual,23,0.0,23,1.2197121113489149,2018,10
Aweil West,2018-10-22,unusual,3,0.0,3,0.15905998440782107,2018,10
Aweil West,2019-06-03,unusual,570,0.0,408,21.634680135029093,2019,6
Aweil West,2019-06-10,unusual,1149,0.0,907,48.09021310266766,2019,6
Aweil West,2019-06-17,unusual,670,0.0,268,14.208813860075065,2019,6
Aweil West,2019-06-24,unusual,118,0.0,109,5.779036759239997,2019,6
Aweil West,2019-07-01,unusual,7,0.0,7,0.3711449858943293,2019,7
Aweil West,2019-07-08,unusual,8,0.0,8,0.4241501187867627,2019,7
Aweil West,2019-07-15,unusual,63,0.0,39,2.06781146596904,2019,7
Aweil West,2019-07-29,unusual,3,0.0,2,0.1060373789474523,2019,7
Aweil West,2019-08-05,recurring,5,0.0,5,0.26511362411867867,2019,8
Aweil West,2019-08-05,unusual,235,0.0,100,5.3020758065183955,2019,8
Aweil West,2019-08-12,unusual,28,0.0,14,0.7424702299282275,2019,8
Aweil West,2019-08-19,unusual,26,0.0,22,1.1664513460318728,2019,8
Aweil West,2019-08-26,recurring,2,0.0,2,0.10603677069678147,2019,8
Aweil West,2019-08-26,unusual,63,0.0,56,2.969429322342656,2019,8
Aweil West,2019-09-02,recurring,4,0.0,3,0.15905606330206887,2019,9
Aweil West,2019-09-02,unusual,15,0.0,15,0.795386867118419,2019,9
Aweil West,2019-09-09,recurring,14,0.0,14,0.7424546967518729,2019,9
Aweil West,2019-09-09,unusual,172,0.0,128,6.788310001147382,2019,9
Aweil West,2019-09-16,recurring,12,0.0,6,0.3181088092021731,2019,9
Aweil West,2019-09-16,unusual,32,0.0,16,0.8485352310977188,2019,9
Aweil West,2019-09-23,recurring,28,0.0,24,1.2725106037875946,2019,9
Aweil West,2019-09-23,unusual,44,0.0,30,1.5909560479820901,2019,9
Aweil West,2019-09-30,recurring,3,0.0,3,0.1590798415393477,2019,9
Aweil West,2019-09-30,unusual,4,0.0,4,0.21212041985072802,2019,9
Aweil West,2019-10-07,unusual,2,0.0,1,0.05303369447407172,2019,10
Aweil West,2019-10-14,unusual,2,0.0,2,0.10606738894814344,2019,10
Aweil West,2019-10-28,recurring,2,0.0,1,0.05301959463045899,2019,10
Aweil West,2019-10-28,unusual,16,0.0,8,0.42425486207793073,2019,10
Aweil West,2019-11-04,unusual,19,0.0,16,0.8483972548278429,2019,11
Aweil West,2019-11-11,unusual,9,0.0,4,0.21210688310556497,2019,11
Aweil West,2019-11-25,unusual,2,0.0,1,0.05303369447407172,2019,11
Aweil West,2019-12-02,unusual,6,0.0,3,0.15910048653205472,2019,12
Aweil West,2019-12-09,unusual,1,0.0,1,0.05303339602899151,2019,12
Aweil West,2020-09-07,recurring,53,0.0,23,1.2192721733680714,2020,9
Aweil West,2020-09-07,unusual,169,0.0,109,5.778039266608098,2020,9
Aweil West,2020-09-14,recurring,48,0.0,29,1.5370861704488965,2020,9
Aweil West,2020-09-14,unusual,134,0.0,78,4.134364893948727,2020,9
Aweil West,2020-09-21,recurring,2,0.0,2,0.10602300933476054,2020,9
Aweil West,2020-09-21,unusual,80,0.0,63,3.339268174885016,2020,9
Aweil West,2020-09-28,recurring,115,0.0,72,3.8157824513790537,2020,9
Aweil West,2020-09-28,unusual,986,0.0,785,41.602566338918976,2020,9
Aweil West,2020-10-05,recurring,390,0.0,122,6.467129596681506,2020,10
Aweil West,2020-10-05,unusual,2547,0.0,1247,66.08790030093975,2020,10
Aweil West,2020-10-12,recurring,547,0.0,140,7.421269669451362,2020,10
Aweil West,2020-10-12,unusual,3835,0.0,1578,83.63705275673948,2020,10
Aweil West,2020-10-19,recurring,284,0.0,87,4.612263892995663,2020,10
Aweil West,2020-10-19,unusual,655,0.0,381,20.19683715613184,2020,10
Aweil West,2020-10-26,recurring,366,0.0,108,5.725655831691177,2020,10
Aweil West,2020-10-26,unusual,1036,0.0,381,20.19846818620321,2020,10
Aweil West,2020-11-02,recurring,93,0.0,31,1.6434528866335878,2020,11
Aweil West,2020-11-02,unusual,1026,0.0,534,28.311739195915262,2020,11
Aweil West,2020-11-09,recurring,61,0.0,18,0.9541950521328176,2020,11
Aweil West,2020-11-09,unusual,849,0.0,435,23.063088713175347,2020,11
Aweil West,2020-11-16,recurring,25,0.0,10,0.5301193664388472,2020,11
Aweil West,2020-11-16,unusual,180,0.0,80,4.241090513479382,2020,11
Aweil West,2020-11-23,unusual,2,0.0,2,0.10601281358171646,2020,11
Aweil West,2020-11-30,unusual,1,0.0,1,0.05298072110207423,2020,11
Aweil West,2021-08-02,recurring,21,0.0,9,0.47687483539025644,2021,8
Aweil West,2021-08-02,unusual,55,0.0,33,1.7488019717698469,2021,8
Aweil West,2021-08-09,recurring,22,0.0,15,0.794793867286377,2021,8
Aweil West,2021-08-09,unusual,70,0.0,54,2.861513620441855,2021,8
Aweil West,2021-08-16,recurring,3,0.0,3,0.15898397380168028,2021,8
Aweil West,2021-08-16,unusual,2,0.0,2,0.10599737756259292,2021,8
Aweil West,2021-08-23,recurring,11,0.0,9,0.47708762703390073,2021,8
Aweil West,2021-08-23,unusual,483,0.0,259,13.728654197219965,2021,8
Aweil West,2021-09-06,recurring,7,0.0,5,0.26513496794284214,2021,9
Aweil West,2021-09-06,unusual,57,0.0,30,1.5907728785519413,2021,9
Aweil West,2021-09-13,recurring,7,0.0,7,0.37110452690143886,2021,9
Aweil West,2021-09-20,recurring,27,0.0,27,1.4310395470426207,2021,9
Aweil West,2021-09-20,unusual,12,0.0,12,0.6361580598403115,2021,9
Aweil West,2021-09-27,recurring,25,0.0,13,0.6891575468690105,2021,9
Aweil West,2021-09-27,unusual,15,0.0,9,0.47703476616876184,2021,9
Aweil West,2021-10-04,recurring,180,0.0,105,5.565874341252996,2021,10
Aweil West,2021-10-04,unusual,301,0.0,211,11.184388997260108,2021,10
Aweil West,2021-10-11,recurring,44,0.0,15,0.7951906747352153,2021,10
Aweil West,2021-10-11,unusual,58,0.0,24,1.2724518905470998,2021,10
Aweil West,2021-10-18,recurring,19,0.0,9,0.4771467159162104,2021,10
Aweil West,2021-10-18,unusual,43,0.0,21,1.1134624561863162,2021,10
Aweil West,2021-10-25,recurring,4,0.0,4,0.2121093532023553,2021,10
Aweil West,2021-10-25,unusual,22,0.0,22,1.1665479376904342,2021,10
Aweil West,2021-11-08,unusual,10,0.0,8,0.4241497000401493,2021,11
Aweil West,2021-11-15,unusual,1,0.0,1,0.053013244732264396,2021,11
Aweil West,2022-08-22,recurring,4,0.0,3,0.15898950319139551,2022,8
Aweil West,2022-08-22,unusual,71,0.0,65,3.445596574716375,2022,8
Aweil West,2022-08-29,recurring,15,0.0,8,0.42392100026784196,2022,8
Aweil West,2022-08-29,unusual,850,0.0,422,22.367156821910655,2022,8
Aweil West,2022-09-05,recurring,117,0.0,99,5.2465171249161875,2022,9
Aweil West,2022-09-05,unusual,345,0.0,325,17.22392037920568,2022,9
Aweil West,2022-09-12,recurring,477,0.0,201,10.65559702104815,2022,9
Aweil West,2022-09-12,unusual,701,0.0,439,23.271463128917496,2022,9
Aweil West,2022-09-19,recurring,410,0.0,168,8.904712853097061,2022,9
Aweil West,2022-09-19,unusual,947,0.0,510,27.029915143249717,2022,9
Aweil West,2022-09-26,recurring,968,0.0,269,14.258765316746764,2022,9
Aweil West,2022-09-26,unusual,2046,0.0,805,42.661932594548965,2022,9
Aweil West,2022-10-03,recurring,117,0.0,64,3.3925600161714393,2022,10
Aweil West,2022-10-03,unusual,520,0.0,336,17.807559771675184,2022,10
Aweil West,2022-10-10,recurring,59,0.0,30,1.5899263933811651,2022,10
Aweil West,2022-10-10,unusual,1049,0.0,484,25.6517331458613,2022,10
Aweil West,2022-10-17,recurring,2,0.0,2,0.10597383464242427,2022,10
Aweil West,2022-10-17,unusual,48,0.0,40,2.1194961798675207,2022,10
Aweil West,2022-10-24,recurring,342,0.0,94,4.98242097632465,2022,10
Aweil West,2022-10-24,unusual,1717,0.0,740,39.213452854872024,2022,10
Aweil West,2022-10-31,recurring,166,0.0,66,3.4984459591292345,2022,10
Aweil West,2022-10-31,unusual,553,0.0,257,13.620687431591538,2022,10
Aweil West,2022-11-07,recurring,58,0.0,29,1.537353181143977,2022,11
Aweil West,2022-11-07,unusual,175,0.0,129,6.838034923898349,2022,11
Aweil West,2022-11-14,recurring,15,0.0,11,0.583142018862907,2022,11
Aweil West,2022-11-14,unusual,29,0.0,23,1.2190881739571282,2022,11
Aweil West,2023-08-21,unusual,3,0.0,3,0.15894433639134575,2023,8
Aweil West,2023-11-06,unusual,6,0.0,6,0.31809067559925736,2023,11
Aweil West,2023-11-13,unusual,6,0.0,3,0.15905425670965176,2023,11
Aweil West,2023-11-27,unusual,2,0.0,2,0.10596237342571303,2023,11
Aweil West,2024-03-18,unusual,6,0.0,3,0.15908853204366885,2024,3
Aweil West,2024-09-02,recurring,23,0.0,15,0.7948272409064003,2024,9
Aweil West,2024-09-02,unusual,31,0.0,15,0.7950221439616102,2024,9
Aweil West,2024-09-09,recurring,74,0.0,35,1.85466290629176,2024,9
Aweil West,2024-09-09,unusual,46,0.0,24,1.2718138617242352,2024,9
Aweil West,2024-09-16,recurring,118,0.0,85,4.504092577906095,2024,9
Aweil West,2024-09-16,unusual,188,0.0,157,8.3193999275585,2024,9
Aweil West,2024-09-23,recurring,136,0.0,84,4.452505537458243,2024,9
Aweil West,2024-09-23,unusual,48,0.0,32,1.6963990859687843,2024,9
Aweil West,2024-09-30,recurring,62,0.0,62,3.286807876285236,2024,9
Aweil West,2024-09-30,unusual,113,0.0,113,5.989889541193209,2024,9
Aweil West,2024-10-07,recurring,35,0.0,26,1.3783819245423312,2024,10
Aweil West,2024-10-07,unusual,86,0.0,71,3.7637550691148105,2024,10
Aweil West,2024-10-14,recurring,107,0.0,51,2.703360470344424,2024,10
Aweil West,2024-10-14,unusual,198,0.0,131,6.943090389477032,2024,10
Aweil West,2024-10-21,recurring,130,0.0,47,2.490914825101168,2024,10
Aweil West,2024-10-21,unusual,450,0.0,209,11.075874428850467,2024,10
Aweil West,2024-10-28,recurring,69,0.0,39,2.067311436561541,2024,10
Aweil West,2024-10-28,unusual,1097,0.0,535,28.356668087870208,2024,10
Aweil West,2024-11-04,recurring,129,0.0,30,1.590365529761947,2024,11
Aweil West,2024-11-04,unusual,967,0.0,347,18.389559989664264,2024,11
Aweil West,2024-11-11,recurring,90,0.0,27,1.4313251751199452,2024,11
Aweil West,2024-11-11,unusual,166,0.0,73,3.8698325930465725,2024,11
Aweil West,2024-12-02,unusual,3,0.0,3,0.159124277996943,2024,12
Aweil West,2025-01-27,unusual,1,0.0,1,0.053012335160019956,2025,1
Aweil West,2025-03-24,unusual,1,0.0,1,0.05303190302465964,2025,3
Aweil West,2025-05-19,unusual,6,0.0,6,0.3179054159487474,2025,5
Aweil West,2025-10-06,recurring,8,0.0,6,0.31790881212579025,2025,10
Aweil West,2025-10-06,unusual,16,0.0,11,0.5829686335151086,2025,10
Aweil West,2025-10-13,recurring,10,0.0,10,0.5298592757082266,2025,10
Aweil West,2025-10-13,unusual,857,0.0,496,26.28826811846766,2025,10
Aweil West,2025-10-20,recurring,18,0.0,18,0.9537282955982291,2025,10
Aweil West,2025-10-20,unusual,318,0.0,314,16.641129556579312,2025,10
Aweil West,2025-10-27,recurring,38,0.0,38,2.014223776626946,2025,10
Aweil West,2025-10-27,unusual,54,0.0,54,2.8619603421055206,2025,10
Aweil West,2025-11-03,recurring,3,0.0,3,0.15905817626753757,2025,11
Aweil West,2025-11-03,unusual,11,0.0,11,0.5830519750294144,2025,11
Aweil West,2025-11-10,unusual,3,0.0,3,0.15894092081030262,2025,11
