state,county,county_code,year,flood_type,detections,first_detection,last_detection,mean_cloud_fraction
Northern Bahr el Ghazal,Aweil East,SS0502,2010,unusual,10484,2010-02-26,2010-12-29,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2010,recurring,361,2010-09-29,2010-10-31,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2010,unusual,1829,2010-04-26,2010-11-18,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2010,recurring,15295,2010-09-20,2010-12-22,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2010,unusual,6934,2010-09-22,2010-12-18,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2010,recurring,1453,2010-09-20,2010-11-18,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2010,unusual,8446,2010-03-12,2010-11-18,0.0
Unity,Guit,SS0602,2010,recurring,133,2010-01-04,2010-12-31,0.0
Unity,Guit,SS0602,2010,unusual,2722,2010-01-04,2010-12-31,0.0
Unity,Koch,SS0603,2010,recurring,3997,2010-01-04,2011-01-02,0.0
Unity,Koch,SS0603,2010,unusual,1298,2010-01-04,2010-12-29,0.0
Unity,Leer,SS0604,2010,recurring,212,2010-01-04,2010-12-31,0.0
Unity,Leer,SS0604,2010,unusual,4699,2010-01-04,2010-12-29,0.0
Unity,Mayendit,SS0605,2010,recurring,73,2010-01-04,2010-12-29,0.0
Unity,Mayendit,SS0605,2010,unusual,1585,2010-01-04,2010-12-11,0.0
Unity,Mayom,SS0606,2010,recurring,10223,2010-01-04,2011-01-02,0.0
Unity,Mayom,SS0606,2010,unusual,1452,2010-01-04,2010-12-29,0.0
Unity,Panyijiar,SS0607,2010,recurring,1067,2010-01-04,2010-12-31,0.0
Unity,Panyijiar,SS0607,2010,unusual,3033,2010-01-04,2010-12-31,0.0
Unity,Pariang,SS0608,2010,recurring,2223,2010-01-04,2011-01-02,0.0
Unity,Pariang,SS0608,2010,unusual,1705,2010-01-04,2011-01-02,0.0
Unity,Rubkona,SS0609,2010,recurring,58,2010-10-17,2010-12-29,0.0
Unity,Rubkona,SS0609,2010,unusual,27,2010-10-17,2010-12-18,0.0
Upper Nile,Baliet,SS0701,2010,recurring,13,2010-01-04,2010-12-29,0.0
Upper Nile,Baliet,SS0701,2010,unusual,184,2010-01-04,2011-01-02,0.0
Upper Nile,Fashoda,SS0702,2010,recurring,9,2010-01-04,2010-12-31,0.0
Upper Nile,Fashoda,SS0702,2010,unusual,59,2010-01-04,2010-12-31,0.0
Upper Nile,Longochuk,SS0703,2010,recurring,13,2010-01-04,2010-12-06,0.0
Upper Nile,Longochuk,SS0703,2010,unusual,572,2010-01-04,2010-12-31,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2010,recurring,341,2010-01-04,2011-01-02,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2010,unusual,8713,2010-01-04,2011-01-02,0.0
Upper Nile,Maban,SS0705,2010,recurring,40,2010-01-04,2010-12-20,0.0
Upper Nile,Maban,SS0705,2010,unusual,4183,2010-01-04,2011-01-02,0.0
Upper Nile,Maiwut,SS0706,2010,unusual,876,2010-01-04,2011-01-02,0.0
Upper Nile,Malakal,SS0707,2010,recurring,12,2010-11-04,2010-12-29,0.0
Upper Nile,Malakal,SS0707,2010,unusual,4,2010-01-04,2010-12-29,0.0
Upper Nile,Melut,SS0709,2010,unusual,2,2010-05-08,2010-05-18,0.0
Upper Nile,Panyikang,SS0710,2010,recurring,182,2010-01-04,2010-12-31,0.0
Upper Nile,Panyikang,SS0710,2010,unusual,407,2010-01-04,2010-12-31,0.0
Upper Nile,Ulang,SS0712,2010,recurring,3292,2010-01-04,2011-01-02,0.0
Upper Nile,Ulang,SS0712,2010,unusual,10034,2010-01-04,2011-01-02,0.0
Warrap,Gogrial East,SS0801,2010,recurring,555,2010-01-06,2010-12-29,0.0
Warrap,Gogrial East,SS0801,2010,unusual,2612,2010-01-04,2010-12-29,0.0
Warrap,Gogrial West,SS0802,2010,recurring,10998,2010-09-06,2010-12-30,0.0
Warrap,Gogrial West,SS0802,2010,unusual,10563,2010-01-07,2010-12-29,0.0
Warrap,Tonj East,SS0803,2010,unusual,170,2010-01-04,2010-11-06,0.0
Warrap,Tonj North,SS0804,2010,recurring,27236,2010-01-04,2011-01-02,0.0
Warrap,Tonj North,SS0804,2010,unusual,2776,2010-01-04,2010-12-31,0.0
Warrap,Tonj South,SS0805,2010,unusual,63,2010-01-04,2010-12-27,0.0
Warrap,Twic,SS0806,2010,recurring,11802,2010-01-04,2011-01-02,0.0
Warrap,Twic,SS0806,2010,unusual,22385,2010-01-04,2011-01-02,0.0
Western Bahr el Ghazal,Jur River,SS0901,2010,recurring,279,2010-08-21,2010-12-02,0.0
Western Bahr el Ghazal,Jur River,SS0901,2010,unusual,782,2010-01-04,2010-12-02,0.0
Western Bahr el Ghazal,Raja,SS0902,2010,recurring,28,2010-09-27,2010-10-04,0.0
Western Bahr el Ghazal,Raja,SS0902,2010,unusual,424,2010-01-17,2010-12-30,0.0
Western Bahr el Ghazal,Wau,SS0903,2010,recurring,19,2010-09-27,2010-10-10,0.0
Western Bahr el Ghazal,Wau,SS0903,2010,unusual,672,2010-03-09,2010-10-28,0.0
Western Equatoria,Ezo,SS1001,2010,unusual,36,2010-01-18,2010-02-15,0.0
Western Equatoria,Ibba,SS1002,2010,unusual,181,2010-01-04,2010-12-29,0.0
Western Equatoria,Maridi,SS1003,2010,unusual,111,2010-01-05,2010-12-29,0.0
Western Equatoria,Mundri East,SS1004,2010,unusual,68,2010-01-04,2010-12-29,0.0
Western Equatoria,Mundri West,SS1005,2010,unusual,69,2010-01-05,2010-12-29,0.0
Western Equatoria,Mvolo,SS1006,2010,unusual,431,2010-01-16,2010-12-31,0.0
Western Equatoria,Nagero,SS1007,2010,unusual,34,2010-01-04,2010-12-16,0.0
Western Equatoria,Nzara,SS1008,2010,unusual,28,2010-01-12,2010-11-27,0.0
Western Equatoria,Tambura,SS1009,2010,unusual,23,2010-01-18,2010-02-14,0.0
Western Equatoria,Yambio,SS1010,2010,unusual,81,2010-01-05,2010-12-29,0.0
Abyei Region,Abyei Region,SS0001,2011,unusual,79,2011-01-03,2011-06-09,0.0
Central Equatoria,Juba,SS0101,2011,recurring,540,2011-01-05,2012-01-01,0.0
Central Equatoria,Juba,SS0101,2011,unusual,2225,2011-01-05,2012-01-01,0.0
Central Equatoria,Kajo-keji,SS0102,2011,recurring,2,2011-11-14,2011-12-07,0.0
Central Equatoria,Kajo-keji,SS0102,2011,unusual,22,2011-01-15,2012-01-01,0.0
Central Equatoria,Lainya,SS0103,2011,unusual,39,2011-01-14,2011-12-25,0.0
Central Equatoria,Morobo,SS0104,2011,unusual,3,2011-02-02,2011-12-25,0.0
Central Equatoria,Terekeka,SS0105,2011,recurring,92,2011-01-05,2012-01-01,0.0
Central Equatoria,Terekeka,SS0105,2011,unusual,2020,2011-01-05,2012-01-01,0.0
Central Equatoria,Yei,SS0106,2011,unusual,50,2011-01-16,2011-12-12,0.0
Eastern Equatoria,Budi,SS0201,2011,unusual,218,2011-01-03,2011-12-30,0.0
Eastern Equatoria,Ikotos,SS0202,2011,unusual,168,2011-01-05,2011-12-29,0.0
Eastern Equatoria,Kapoeta East,SS0203,2011,recurring,47,2011-05-05,2011-11-29,0.0
Eastern Equatoria,Kapoeta East,SS0203,2011,unusual,41191,2011-01-03,2012-01-01,0.0
Eastern Equatoria,Kapoeta North,SS0204,2011,unusual,346,2011-01-04,2011-12-28,0.0
Eastern Equatoria,Kapoeta South,SS0205,2011,unusual,20,2011-05-13,2011-12-20,0.0
Eastern Equatoria,Lafon,SS0206,2011,unusual,7638,2011-01-03,2012-01-01,0.0
Eastern Equatoria,Magwi,SS0207,2011,recurring,4,2011-01-14,2012-01-01,0.0
Eastern Equatoria,Magwi,SS0207,2011,unusual,93,2011-01-04,2012-01-01,0.0
Eastern Equatoria,Torit,SS0208,2011,unusual,326,2011-01-24,2012-01-01,0.0
Jonglei,Akobo,SS0301,2011,recurring,175,2011-08-03,2012-01-01,0.0
Jonglei,Akobo,SS0301,2011,unusual,4995,2011-01-09,2012-01-01,0.0
Jonglei,Ayod,SS0302,2011,recurring,12356,2011-01-03,2012-01-01,0.0
Jonglei,Ayod,SS0302,2011,unusual,5065,2011-01-03,2012-01-01,0.0
Jonglei,Bor South,SS0303,2011,recurring,2859,2011-01-03,2012-01-01,0.0
Jonglei,Bor South,SS0303,2011,unusual,5820,2011-01-03,2012-01-01,0.0
Jonglei,Canal/Pigi,SS0304,2011,recurring,36,2011-01-07,2012-01-01,0.0
Jonglei,Canal/Pigi,SS0304,2011,unusual,37,2011-01-05,2012-01-01,0.0
Jonglei,Duk,SS0305,2011,recurring,9149,2011-01-03,2012-01-01,0.0
Jonglei,Duk,SS0305,2011,unusual,26879,2011-01-03,2012-01-01,0.0
Jonglei,Fangak,SS0306,2011,recurring,1808,2011-01-03,2012-01-01,0.0
Jonglei,Fangak,SS0306,2011,unusual,5235,2011-01-05,2012-01-01,0.0
Jonglei,Nyirol,SS0307,2011,unusual,59,2011-01-05,2011-12-02,0.0
Jonglei,Pibor,SS0308,2011,recurring,24,2011-01-16,2012-01-01,0.0
Jonglei,Pibor,SS0308,2011,unusual,14201,2011-01-03,2012-01-01,0.0
Jonglei,Pochalla,SS0309,2011,recurring,779,2011-01-07,2012-01-01,0.0
Jonglei,Pochalla,SS0309,2011,unusual,34256,2011-01-04,2012-01-01,0.0
Jonglei,Twic East,SS0310,2011,recurring,1682,2011-01-05,2012-01-01,0.0
Jonglei,Twic East,SS0310,2011,unusual,5931,2011-01-03,2012-01-01,0.0
Jonglei,Uror,SS0311,2011,recurring,1,2011-09-29,2011-09-29,0.0
Jonglei,Uror,SS0311,2011,unusual,4382,2011-01-10,2012-01-01,0.0
Lakes,Awerial,SS0401,2011,recurring,4345,2011-01-03,2012-01-01,0.0
Lakes,Awerial,SS0401,2011,unusual,515,2011-01-05,2012-01-01,0.0
Lakes,Cueibet,SS0402,2011,recurring,1,2011-10-04,2011-10-04,0.0
Lakes,Cueibet,SS0402,2011,unusual,418,2011-02-17,2012-01-01,0.0
Lakes,Rumbek Centre,SS0403,2011,unusual,793,2011-01-03,2012-01-01,0.0
Lakes,Rumbek East,SS0404,2011,recurring,119,2011-01-05,2012-01-01,0.0
Lakes,Rumbek East,SS0404,2011,unusual,224,2011-01-05,2012-01-01,0.0
Lakes,Rumbek North,SS0405,2011,unusual,299,2011-01-05,2012-01-01,0.0
Lakes,Wulu,SS0406,2011,unusual,42,2011-01-14,2012-01-01,0.0
Lakes,Yirol East,SS0407,2011,recurring,2687,2011-01-03,2012-01-01,0.0
Lakes,Yirol East,SS0407,2011,unusual,606,2011-01-04,2012-01-01,0.0
Lakes,Yirol West,SS0408,2011,recurring,76,2011-01-05,2012-01-01,0.0
Lakes,Yirol West,SS0408,2011,unusual,354,2011-01-05,2012-01-01,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2011,unusual,16,2011-11-03,2011-11-24,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2011,recurring,677,2011-09-18,2011-12-21,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2011,unusual,388,2011-01-05,2011-12-21,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2011,unusual,4,2011-09-12,2011-09-18,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2011,recurring,305,2011-10-18,2011-12-30,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2011,unusual,204,2011-11-03,2011-12-30,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2011,recurring,15,2011-09-18,2011-10-20,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2011,unusual,161,2011-09-09,2011-10-20,0.0
Unity,Abiemnhom,SS0601,2011,unusual,16,2011-10-04,2011-12-04,0.0
Unity,Guit,SS0602,2011,recurring,158,2011-01-03,2012-01-01,0.0
Unity,Guit,SS0602,2011,unusual,1718,2011-01-05,2012-01-01,0.0
Unity,Koch,SS0603,2011,recurring,6805,2011-01-03,2012-01-01,0.0
Unity,Koch,SS0603,2011,unusual,4130,2011-01-03,2012-01-01,0.0
Unity,Leer,SS0604,2011,recurring,303,2011-01-05,2012-01-01,0.0
Unity,Leer,SS0604,2011,unusual,1166,2011-01-07,2011-12-25,0.0
Unity,Mayendit,SS0605,2011,recurring,57,2011-01-03,2012-01-01,0.0
Unity,Mayendit,SS0605,2011,unusual,817,2011-01-05,2012-01-01,0.0
Unity,Mayom,SS0606,2011,recurring,15671,2011-01-03,2012-01-01,0.0
Unity,Mayom,SS0606,2011,unusual,2145,2011-01-03,2012-01-01,0.0
Unity,Panyijiar,SS0607,2011,recurring,781,2011-01-03,2012-01-01,0.0
Unity,Panyijiar,SS0607,2011,unusual,4537,2011-01-05,2012-01-01,0.0
Unity,Pariang,SS0608,2011,recurring,1869,2011-01-03,2012-01-01,0.0
Unity,Pariang,SS0608,2011,unusual,1857,2011-01-03,2012-01-01,0.0
Unity,Rubkona,SS0609,2011,recurring,42,2011-10-02,2011-12-30,0.0
Unity,Rubkona,SS0609,2011,unusual,32,2011-01-05,2012-01-01,0.0
Upper Nile,Baliet,SS0701,2011,recurring,18,2011-01-23,2011-12-25,0.0
Upper Nile,Baliet,SS0701,2011,unusual,3445,2011-01-04,2012-01-01,0.0
Upper Nile,Fashoda,SS0702,2011,recurring,14,2011-01-23,2011-12-25,0.0
Upper Nile,Fashoda,SS0702,2011,unusual,21,2011-01-21,2011-12-25,0.0
Upper Nile,Longochuk,SS0703,2011,recurring,30,2011-01-09,2012-01-01,0.0
Upper Nile,Longochuk,SS0703,2011,unusual,391,2011-01-09,2012-01-01,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2011,recurring,367,2011-01-03,2012-01-01,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2011,unusual,13911,2011-01-03,2012-01-01,0.0
Upper Nile,Maban,SS0705,2011,unusual,1802,2011-01-03,2012-01-01,0.0
Upper Nile,Maiwut,SS0706,2011,unusual,339,2011-01-03,2012-01-01,0.0
Upper Nile,Malakal,SS0707,2011,recurring,6,2011-11-23,2012-01-01,0.0
Upper Nile,Malakal,SS0707,2011,unusual,23,2011-01-04,2011-12-18,0.0
Upper Nile,Panyikang,SS0710,2011,recurring,190,2011-01-03,2012-01-01,0.0
Upper Nile,Panyikang,SS0710,2011,unusual,282,2011-01-05,2012-01-01,0.0
Upper Nile,Ulang,SS0712,2011,recurring,6447,2011-01-03,2012-01-01,0.0
Upper Nile,Ulang,SS0712,2011,unusual,7968,2011-01-03,2012-01-01,0.0
Warrap,Gogrial East,SS0801,2011,recurring,281,2011-01-03,2012-01-01,0.0
Warrap,Gogrial East,SS0801,2011,unusual,436,2011-01-03,2012-01-01,0.0
Warrap,Gogrial West,SS0802,2011,recurring,177,2011-01-03,2011-11-12,0.0
Warrap,Gogrial West,SS0802,2011,unusual,1318,2011-01-03,2011-12-30,0.0
Warrap,Tonj East,SS0803,2011,unusual,976,2011-01-03,2012-01-01,0.0
Warrap,Tonj North,SS0804,2011,recurring,25914,2011-01-03,2012-01-01,0.0
Warrap,Tonj North,SS0804,2011,unusual,1384,2011-01-03,2012-01-01,0.0
Warrap,Tonj South,SS0805,2011,unusual,518,2011-01-12,2011-12-26,0.0
Warrap,Twic,SS0806,2011,recurring,5833,2011-01-03,2012-01-01,0.0
Warrap,Twic,SS0806,2011,unusual,8350,2011-01-03,2011-12-31,0.0
